HIVEBNB,794,nan
HIVEBTC,795,235.22598642847353
HIVEUSDT,796,1012.4593850816935
CHRBNB,797,371.93479774795196
CHRBTC,798,238.10240629762282
CHRUSDT,799,633.273103915735
BTCUPUSDT,800,144.72312542085993
BTCDOWNUSDT,801,114.18265300885221
GXSUSDT,802,626.9270843243578
ARDRUSDT,803,457.92525210040776
ERDBUSD,804,nan
LENDUSDT,805,nan
HBARBUSD,806,891.6997996268691
MATICBUSD,807,297.35905657355175
WRXBUSD,808,903.1965980821678
ZILBUSD,809,212.50699283373743
MDTBNB,810,nan
MDTBTC,811,467.5562646796274
MDTUSDT,812,357.06496999371154
STMXBNB,813,372.43126033099816
STMXBTC,814,192.66542752529233
STMXETH,815,151.57203819528112
STMXUSDT,816,374.2273797744679
KNCBUSD,817,532.3500879124405
KNCUSDT,818,539.8049510200191
REPBUSD,819,nan
REPUSDT,820,694.398188289522
LRCBUSD,821,79.88279001165068
LRCUSDT,822,80.06832158637441
IQBNB,823,80.28736462176234
IQBUSD,824,86.78848257654161
PNTBTC,825,217.96964596823872
PNTUSDT,826,685.4649864435943
BTCGBP,827,253.5059036250951
ETHGBP,828,123.12643135580967
XRPGBP,829,512.6330274026761
BNBGBP,830,407.99809305648824
GBPBUSD,831,6477.069258408117
DGBBNB,832,214.1835218843863
DGBBTC,833,426.3914546145996
DGBBUSD,834,174.13107775326594
BTCUAH,835,252.1350342963144
USDTUAH,836,3358.484727041564
COMPBTC,837,223.69741040938862
COMPBNB,838,462.9273537971701
COMPBUSD,839,440.2267149251654
COMPUSDT,840,445.108974348169
BTCBIDR,841,264.21403735988326
ETHBIDR,842,124.9731667549099
BNBBIDR,843,428.1688276799057
BUSDBIDR,844,5364.706158956622
USDTBIDR,845,5273.709357308957
BKRWUSDT,846,nan
BKRWBUSD,847,nan
SCUSDT,848,84.30883495796304
ZENUSDT,849,210.44337840003462
SXPBTC,850,372.9528072362077
SXPBNB,851,526.4115557634377
SXPBUSD,852,337.4072958574565
SNXBTC,853,236.0472856658754
SNXBNB,854,309.57484277311005
SNXBUSD,855,198.41905139743653
SNXUSDT,856,198.62548364549934
ETHUPUSDT,857,61.994400462798794
ETHDOWNUSDT,858,48.91376779674192
ADAUPUSDT,859,90.84605427308848
ADADOWNUSDT,860,81.61408668101957
LINKUPUSDT,861,123.3944123726742
LINKDOWNUSDT,862,89.71833349558786
VTHOBNB,863,893.9048875251451
VTHOBUSD,864,nan
VTHOUSDT,865,372.70280634791976
DCRBUSD,866,nan
DGBUSDT,867,173.354639870872
GBPUSDT,868,7766.84091782608
STORJBUSD,869,nan
SXPUSDT,870,336.41026066150056
IRISBNB,871,nan
IRISBTC,872,188.44815977385474
IRISBUSD,873,nan
MKRBNB,874,431.32169210674
MKRBTC,875,406.3395498501279
MKRUSDT,876,233.2735324086175
MKRBUSD,877,234.46422108138435
DAIBNB,878,nan
DAIBTC,879,nan
DAIUSDT,880,nan
DAIBUSD,881,nan
RUNEBNB,882,554.1343296269889
RUNEBTC,883,299.95969089552455
RUNEBUSD,884,260.1885060324112
MANABUSD,885,698.3721873497859
DOGEBUSD,886,48.11353957149465
LENDBUSD,887,nan
ZRXBUSD,888,448.0567028151947
DCRUSDT,889,229.471941514733
STORJUSDT,890,449.6149480949087
XRPBKRW,891,393.08673836252274
ADABKRW,892,175.7548397092687
BTCAUD,893,267.6437127919501
ETHAUD,894,124.97577884918091
